Prompt_ID,Repetition,Human_Grade,Auto_Grade,Ground_Truth
PROMPT_0659,1,slightly satisfying,slightly satisfying,highly satisfying
PROMPT_0659,2,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0659,3,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0660,1,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0660,2,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0660,3,highly unsatisfying,slightly unsatisfying,highly unsatisfying
PROMPT_0661,1,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0661,2,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0661,3,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0662,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0662,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0662,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0663,1,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0663,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0663,3,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0664,1,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0664,2,slightly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0664,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0665,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0665,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0665,3,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0666,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0666,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0666,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0667,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0667,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0667,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0668,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0668,2,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0668,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0669,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0669,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0669,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0670,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0670,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0670,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0671,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0671,2,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0671,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0672,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0672,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0672,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0673,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0673,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0673,3,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0674,1,highly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0674,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0674,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0675,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0675,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0675,3,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0676,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0676,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0676,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0677,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0677,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0677,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0678,1,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0678,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0678,3,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0679,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0679,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0679,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0680,1,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0680,2,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0680,3,highly satisfying,slightly unsatisfying,highly satisfying
PROMPT_0681,1,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0681,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0681,3,highly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0682,1,slightly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0682,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0682,3,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0683,1,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0683,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0683,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0684,1,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0684,2,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0684,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0685,1,slightly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0685,2,highly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0685,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0686,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0686,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0686,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0687,1,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0687,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0687,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0688,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0688,2,highly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0688,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0689,1,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0689,2,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0689,3,slightly satisfying,slightly unsatisfying,slightly satisfying
PROMPT_0690,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0690,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0690,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0691,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0691,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0691,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0692,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0692,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0692,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0693,1,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0693,2,highly satisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0693,3,slightly unsatisfying,highly unsatisfying,slightly unsatisfying
PROMPT_0694,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0694,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0694,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0695,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0695,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0695,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0696,1,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0696,2,highly unsatisfying,highly satisfying,slightly satisfying
PROMPT_0696,3,slightly satisfying,highly satisfying,slightly satisfying
PROMPT_0697,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0697,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0697,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0698,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0698,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0698,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0699,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0699,2,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0699,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0700,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0700,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0700,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0701,1,slightly satisfying,highly unsatisfying,highly unsatisfying
PROMPT_0701,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0701,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0702,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0702,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0702,3,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0703,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0703,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0703,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0704,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0704,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0704,3,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0705,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0705,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0705,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0706,1,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0706,2,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0706,3,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0707,1,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0707,2,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0707,3,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0708,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0708,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0708,3,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0709,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0709,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0709,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0710,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0710,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0710,3,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0711,1,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0711,2,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0711,3,slightly unsatisfying,slightly satisfying,slightly unsatisfying
PROMPT_0712,1,slightly satisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0712,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0712,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0713,1,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0713,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0713,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0714,1,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0714,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0714,3,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0715,1,highly satisfying,slightly satisfying,slightly satisfying
PROMPT_0715,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0715,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0716,1,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0716,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0716,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0717,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0717,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0717,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0718,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0718,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0718,3,slightly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0719,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0719,2,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0719,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0720,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0720,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0720,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0721,1,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0721,2,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0721,3,highly unsatisfying,slightly satisfying,highly unsatisfying
PROMPT_0722,1,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0722,2,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0722,3,highly satisfying,slightly satisfying,highly satisfying
PROMPT_0723,1,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0723,2,highly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0723,3,slightly unsatisfying,slightly unsatisfying,slightly unsatisfying
PROMPT_0724,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0724,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0724,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0725,1,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0725,2,slightly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0725,3,highly satisfying,slightly satisfying,slightly satisfying
PROMPT_0726,1,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0726,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0726,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0727,1,highly satisfying,highly satisfying,highly satisfying
PROMPT_0727,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0727,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0728,1,slightly unsatisfying,highly satisfying,highly satisfying
PROMPT_0728,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0728,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0729,1,slightly satisfying,highly satisfying,highly satisfying
PROMPT_0729,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0729,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0730,1,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0730,2,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0730,3,slightly satisfying,highly unsatisfying,slightly satisfying
PROMPT_0731,1,highly unsatisfying,highly satisfying,highly satisfying
PROMPT_0731,2,highly satisfying,highly satisfying,highly satisfying
PROMPT_0731,3,highly satisfying,highly satisfying,highly satisfying
PROMPT_0732,1,highly unsatisfying,slightly satisfying,slightly satisfying
PROMPT_0732,2,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0732,3,slightly satisfying,slightly satisfying,slightly satisfying
PROMPT_0733,1,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0733,2,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0733,3,highly unsatisfying,highly satisfying,highly unsatisfying
PROMPT_0734,1,highly unsatisfying,highly unsatisfying,highly unsatisfying
PROMPT_0734,2,highly unsatisfying,highly unsatisfying,highly unsatisfying
